objectID,title,artist,artistNationality,artistBeginDate,artistEndDate,objectDate,objectBeginDate,objectEndDate,medium,dimensions,culture,period,dynasty,region,country,department,classification,objectName,creditLine,description,tags,primaryImageSmall,primaryImage,objectURL,isPublicDomain,isHighlight,content_flags,is_famous_artist,fetched_dept_name,era,text_features
741587,Stucco Fragment,,unknown,,,probably 8th–12th century,800,1300,Stucco; carved,"H. 1 3/8 in. (3.5 cm)
W. 9/16 in. (1.5 cm)
D. 9/16 in. (1.5 cm)",unknown,unknown,unknown,,Iran,Islamic Art,Stucco,Fragment,"Rogers Fund, 1948","Fragment | Medium: Stucco; carved | Excavated in: Iran | Rogers Fund, 1948",,https://images.metmuseum.org/CRDImages/is/web-large/LC-N220-back.jpg,https://images.metmuseum.org/CRDImages/is/original/LC-N220-back.jpg,https://www.metmuseum.org/art/collection/search/741587,True,False,,False,Egyptian Art,medieval, Stucco; carved
378988,"Design for Pony Phaeton, no. 3700",Brewster & Co.,American,,,1881,1881,1881,"Pen and black ink, watercolor and gouache",Sheet: 6 3/4 x 9 in. (17.1 x 22.9 cm),unknown,unknown,unknown,,,Drawings and Prints,Drawings,Drawing,"Gift of William Brewster, 1923","Drawing | Medium: Pen and black ink, watercolor and gouache | Gift of William Brewster, 1923",Carriages,https://images.metmuseum.org/CRDImages/dp/web-large/DP881533.jpg,https://images.metmuseum.org/CRDImages/dp/original/DP881533.jpg,https://www.metmuseum.org/art/collection/search/378988,True,False,,False,Egyptian Art,nineteenth_century,"Carriages Pen and black ink, watercolor and gouache"
32281,Sword (Talwar) with Scabbard,,unknown,,,18th century,1701,1800,"Steel, silver, leather",H. with scabbard 35 in. (88.9 cm); H. without scabbard 34 15/16 in. (88.7 cm); W. 4 7/8 in. (12.4 cm); Wt. 2 lb. 5.1 oz. (1051.8 g); Wt. of scabbard 6.1 oz. (172.9 g),Indian,unknown,unknown,,India,Arms and Armor,Swords,Sword (talwar) with scabbard,"The Collection of Giovanni P. Morosini, presented by his daughter Giulia, 1932","Medium: Steel, silver, leather | Culture: Indian | Country of Origin: India | The Collection of Giovanni P. Morosini, presented by his daughter Giulia, 1932",,https://images.metmuseum.org/CRDImages/aa/web-large/32.75.298ab_002Jun2015.jpg,https://images.metmuseum.org/CRDImages/aa/original/32.75.298ab_002Jun2015.jpg,https://www.metmuseum.org/art/collection/search/32281,True,False,,False,Egyptian Art,baroque_rococo," Steel, silver, leather"
217007,Piece,,unknown,,,ca. 1725,1720,1730,Silk,9 3/4 x 10 1/8 inches (24.8 x 25.7 cm),unknown,unknown,unknown,,,European Sculpture and Decorative Arts,Textiles-Woven,Piece,"Rogers Fund, 1909","Medium: Silk | Rogers Fund, 1909",Flowers Leaves,https://images.metmuseum.org/CRDImages/es/web-large/13623B.jpg,https://images.metmuseum.org/CRDImages/es/original/13623B.jpg,https://www.metmuseum.org/art/collection/search/217007,True,False,,False,Egyptian Art,baroque_rococo,Flowers Leaves Silk
306941,"Pelgrom. Elise (femme Schouppe). Deux photographies, dont une légendée: Reprod. faite 22/2/93.",Alphonse Bertillon,French,1853,1914,1893,1893,1893,Albumen silver print from glass negative,10.5 x 7 x 0.5 cm (4 1/8 x 2 3/4 x 3/16 in.) each,unknown,unknown,unknown,,,Photographs,Photographs,Mugshot,"Gilman Collection, Museum Purchase, 2005","Mugshot | Medium: Albumen silver print from glass negative | Gilman Collection, Museum Purchase, 2005",Portraits Women,https://images.metmuseum.org/CRDImages/ph/web-large/DP290698.jpg,https://images.metmuseum.org/CRDImages/ph/original/DP290698.jpg,https://www.metmuseum.org/art/collection/search/306941,True,False,,False,Egyptian Art,nineteenth_century,Portraits Women Albumen silver print from glass negative
339728,Bacchanal,François Roëttiers,French,1685,1742,n.d.,1695,1742,"Pen, point of brush, brown ink, on beige paper",9 13/16 x 12 in.  (24.9 x 30.5 cm),unknown,unknown,unknown,,,Drawings and Prints,Drawings,Drawing,"Harry G. Sperling Fund, 1983","Drawing | Medium: Pen, point of brush, brown ink, on beige paper | Harry G. Sperling Fund, 1983",Male Nudes Female Nudes,https://images.metmuseum.org/CRDImages/dp/web-large/DP219076.jpg,https://images.metmuseum.org/CRDImages/dp/original/DP219076.jpg,https://www.metmuseum.org/art/collection/search/339728,True,False,nudity,False,Egyptian Art,baroque_rococo,"Male Nudes Female Nudes Pen, point of brush, brown ink, on beige paper"
545924,Shabti of Ramesses VI,,unknown,,,ca. 1143–1136 B.C.,-1200,-1200,Faience,H. 28.5 × W. 8.2 × D. 5 cm (11 1/4 × 3 1/4 × 1 15/16 in.),unknown,"New Kingdom, Ramesside",unknown,,Egypt,Egyptian Art,unknown,"Shabti, Ramesses VI","Purchase, Fletcher Fund and The Guide Foundation Inc. Gift, 1966","Shabti, Ramesses VI | Medium: Faience | Period: New Kingdom, Ramesside | From: Egypt | Purchase, Fletcher Fund and The Guide Foundation Inc. Gift, 1966",Hieroglyphs,https://images.metmuseum.org/CRDImages/eg/web-large/LC-66_99_57_EGDP030041.jpg,https://images.metmuseum.org/CRDImages/eg/original/LC-66_99_57_EGDP030041.jpg,https://www.metmuseum.org/art/collection/search/545924,True,False,,False,Egyptian Art,ancient,Hieroglyphs Faience
654924,J. Schwartz Massett of London,Auguste Edouart,French,1789,1861,1841,1841,1841,Cut paper silhouette,Image: 8 5/8 in. × 4 in. (21.9 × 10.2 cm),unknown,unknown,unknown,,,Drawings and Prints,Cut Paper,cut paper,"Glenn Tilley Morse Collection, Bequest of Glenn Tilley Morse, 1950","cut paper | Medium: Cut paper silhouette | Glenn Tilley Morse Collection, Bequest of Glenn Tilley Morse, 1950",Men,https://images.metmuseum.org/CRDImages/dp/web-large/DP-1200-001.jpg,https://images.metmuseum.org/CRDImages/dp/original/DP-1200-001.jpg,https://www.metmuseum.org/art/collection/search/654924,True,False,,False,Egyptian Art,nineteenth_century,Men Cut paper silhouette
32253,Dagger with Sheath,,unknown,,,19th century,1801,1900,"Iron, lacquer, velvet",H. with sheath 18 3/8 in. (46.7 cm); H. without sheath 18 1/4 in. (46.4 cm); H. of blade 13 in. (33 cm); W. 5/16 in. (0.8 cm); D. 1 3/16 in. (3 cm); Wt. 15.2 oz. (430.9 g); Wt. of sheath 9.9 oz. (280.7 g),"Persian, Qajar",unknown,unknown,,Iran,Arms and Armor,Daggers,Dagger with sheath,"The Collection of Giovanni P. Morosini, presented by his daughter Giulia, 1932","Medium: Iron, lacquer, velvet | Culture: Persian, Qajar | Country of Origin: Iran | The Collection of Giovanni P. Morosini, presented by his daughter Giulia, 1932",,https://images.metmuseum.org/CRDImages/aa/web-large/32.75.257ab_004june2014.jpg,https://images.metmuseum.org/CRDImages/aa/original/32.75.257ab_004june2014.jpg,https://www.metmuseum.org/art/collection/search/32253,True,False,,False,Egyptian Art,nineteenth_century," Iron, lacquer, velvet"
708882,"Mary Evans, from the Actresses series (N671), promoting Alfreds Pets Tobacco",,unknown,,,ca. 1888,1883,1892,Albumen photograph,Sheet: 4 in. × 2 3/16 in. (10.2 × 5.6 cm),unknown,unknown,unknown,,,Drawings and Prints,Photographs,Photograph,"The Jefferson R. Burdick Collection, Gift of Jefferson R. Burdick","Photograph | Medium: Albumen photograph | The Jefferson R. Burdick Collection, Gift of Jefferson R. Burdick",Portraits Women Actresses,https://images.metmuseum.org/CRDImages/dp/web-large/DPB869999.jpg,https://images.metmuseum.org/CRDImages/dp/original/DPB869999.jpg,https://www.metmuseum.org/art/collection/search/708882,True,False,,False,Egyptian Art,nineteenth_century,Portraits Women Actresses Albumen photograph
74274,"Gareki zakko, Vol. 2 (notes on miscellaneous rubble)",,unknown,,,1815,1815,1815,Woodblock-printed book,Image: 10 1/4 × 6 7/8 in. (26 × 17.5 cm),Japan,unknown,unknown,,,Asian Art,Illustrated Books,Illustrated book,"Gift of Betty and Paul Nomura, in memory of Nomura Shōjirō, 2018","Illustrated book | Medium: Woodblock-printed book | Culture: Japan | Gift of Betty and Paul Nomura, in memory of Nomura Shōjirō, 2018",,https://images.metmuseum.org/CRDImages/as/web-large/LC-L_1993_9_51_004_crd.jpg,https://images.metmuseum.org/CRDImages/as/original/LC-L_1993_9_51_004_crd.jpg,https://www.metmuseum.org/art/collection/search/74274,True,False,,False,Egyptian Art,nineteenth_century, Woodblock-printed book
559037,Bead in the Form of a Lotus Petal,,unknown,,,ca. 1390–1352 B.C.,-1390,-1352,Faience,L. 3.8 cm ( 1 1/2 in),unknown,New Kingdom,Dynasty 18,"Upper Egypt, Thebes",Egypt,Egyptian Art,unknown,"Bead, lotus petal","Rogers Fund, 1911","Bead, lotus petal | Medium: Faience | Period: New Kingdom | From: Egypt | Rogers Fund, 1911",,https://images.metmuseum.org/CRDImages/eg/web-large/11.215.368.jpg,https://images.metmuseum.org/CRDImages/eg/original/11.215.368.jpg,https://www.metmuseum.org/art/collection/search/559037,True,False,,False,Egyptian Art,ancient, Faience
1604,Side Chair,,unknown,,,ca. 1790,1787,1790,Mahogany,38 1/2 x 21 x 18 in. (97.8 x 53.3 x 45.7 cm),American,unknown,unknown,Mid-Atlantic,United States,The American Wing,unknown,Side Chair,"Gift of Dr. Eugene H. Pool, 1942","Medium: Mahogany | Culture: American | Probably made in: United States | Gift of Dr. Eugene H. Pool, 1942",,https://images.metmuseum.org/CRDImages/ad/web-large/130135.jpg,https://images.metmuseum.org/CRDImages/ad/original/130135.jpg,https://www.metmuseum.org/art/collection/search/1604,True,False,,False,Egyptian Art,baroque_rococo, Mahogany
550543,Scarab,,unknown,,,ca. 1479–1458 B.C.,-1473,-1458,Faience,L. 1.2 cm (1/2 in.),unknown,New Kingdom,Dynasty 18,"Upper Egypt, Thebes",Egypt,Egyptian Art,unknown,Scarab,"Rogers Fund, 1923","Medium: Faience | Period: New Kingdom | From: Egypt | Rogers Fund, 1923",Scarabs,https://images.metmuseum.org/CRDImages/eg/web-large/23.3.325_EGDP010868.jpg,https://images.metmuseum.org/CRDImages/eg/original/23.3.325_EGDP010868.jpg,https://www.metmuseum.org/art/collection/search/550543,True,False,,False,Egyptian Art,ancient,Scarabs Faience
3918,Gemel flask,,unknown,,,18th century,1700,1800,Free-blown glass,H. 5 3/8 in. (13.7 cm),American,unknown,unknown,Mid-Atlantic,United States,The American Wing,unknown,Gemel flask,"Bequest of Helen Hay Whitney, 1944","Medium: Free-blown glass | Culture: American | Made in: United States | Bequest of Helen Hay Whitney, 1944",,https://images.metmuseum.org/CRDImages/ad/web-large/134132.jpg,https://images.metmuseum.org/CRDImages/ad/original/134132.jpg,https://www.metmuseum.org/art/collection/search/3918,True,False,,False,Egyptian Art,baroque_rococo, Free-blown glass
48932,Orchid and rock,Ma Shouzhen,Chinese,1548,1604,dated 1572,1572,1572,Hanging scroll; ink on paper,"Image: 20 3/4 x 11 1/2 in. (52.7 x 29.2 cm)
Image (with inscription): 27 5/8 x 11 1/2 in. (70.2 x 29.2 cm)
Overall with mounting: 81 1/2 x 18 3/4 in. (207 x 47.6 cm)
Overall with knobs: 81 1/2 x 23 in. (207 x 58.4 cm)",China,Ming dynasty (1368–1644),unknown,,,Asian Art,Paintings,Hanging scroll,"Edward Elliott Family Collection, Purchase, The Dillon Fund Gift, 1982","Hanging scroll | Medium: Hanging scroll; ink on paper | Culture: China | Period: Ming dynasty (1368–1644) | Edward Elliott Family Collection, Purchase, The Dillon Fund Gift, 1982",Orchids,https://images.metmuseum.org/CRDImages/as/web-large/DT8794.jpg,https://images.metmuseum.org/CRDImages/as/original/DT8794.jpg,https://www.metmuseum.org/art/collection/search/48932,True,False,,False,Egyptian Art,renaissance,Orchids Hanging scroll; ink on paper
917,Trinket Box,,unknown,,,1800–1830,1800,1830,Poplar,4 3/4 x 5 3/16 x 4 1/4 in. (12.1 x 13.1 x 10.8 cm),American,unknown,unknown,Mid-Atlantic,United States,The American Wing,unknown,Trinket box,"Gift of Mrs. Robert W. de Forest, 1933","Medium: Poplar | Culture: American | Made in: United States | Gift of Mrs. Robert W. de Forest, 1933",,https://images.metmuseum.org/CRDImages/ad/web-large/97154.jpg,https://images.metmuseum.org/CRDImages/ad/original/97154.jpg,https://www.metmuseum.org/art/collection/search/917,True,False,,False,Egyptian Art,nineteenth_century, Poplar
384908,Design for the painted decoration in the Chinese style for the stairway of the house offered by the Empress to the duc de Mouchy on the occasion of his marriage,Jules-Edmond-Charles Lachaise,French,1897,1897,second half 19th century,1850,1900,pen and ink and watercolor on laid paper,"Overall: 19 5/16 x 13 7/16 in. (49 x 34.1 cm)
image: 16 3/4 x 9 1/2 in. (42.5 x 24.2 cm)",unknown,unknown,unknown,,,Drawings and Prints,Drawings,Drawing,"Dodge Fund, 1967","Drawing | Medium: pen and ink and watercolor on laid paper | Dodge Fund, 1967",,https://images.metmuseum.org/CRDImages/dp/web-large/DP811328.jpg,https://images.metmuseum.org/CRDImages/dp/original/DP811328.jpg,https://www.metmuseum.org/art/collection/search/384908,True,False,,False,Egyptian Art,nineteenth_century, pen and ink and watercolor on laid paper
43634,Hatchet,,unknown,,,,1902,1902,Jadeite,L. 3 1/16 in. (7.7 cm); W. 1 7/8 in. (4.7 cm); D. 11/16 in. (1.8 cm),Jamaica,unknown,unknown,,,Asian Art,Jade,Hatchet,"Gift of Heber R. Bishop, 1902","Medium: Jadeite | Culture: Jamaica | Gift of Heber R. Bishop, 1902",,https://images.metmuseum.org/CRDImages/as/web-large/02_18_226_O1.jpg,https://images.metmuseum.org/CRDImages/as/original/02_18_226_O1.jpg,https://www.metmuseum.org/art/collection/search/43634,True,False,,False,Egyptian Art,early_modern, Jadeite
195811,Beaker with cover (Humpen),,unknown,,,1668,1668,1668,Glass,Overall (with cover): 12 5/8 × 5 in. (32.1 × 12.7 cm),unknown,unknown,unknown,,,European Sculpture and Decorative Arts,Glass,Beaker with cover,"Munsey Fund, 1927","Beaker with cover | Medium: Glass | Munsey Fund, 1927",Men,https://images.metmuseum.org/CRDImages/es/web-large/69931.jpg,https://images.metmuseum.org/CRDImages/es/original/69931.jpg,https://www.metmuseum.org/art/collection/search/195811,True,False,,False,Egyptian Art,baroque_rococo,Men Glass
502136,Pūtōrino,Maori,unknown,,,late 19th century,1875,1889,"matai (Podocarpus spicatus) wood, cord",17 7/8 × 2 × 1 in. (45.4 × 5.1 × 2.5 cm),Maori people,unknown,unknown,,New Zealand,Musical Instruments,Aerophone-Blow Hole-end-blown flute (vertical),Pūtōrino,"The Crosby Brown Collection of Musical Instruments, 1889","Medium: matai (Podocarpus spicatus) wood, cord | Culture: Maori people | The Crosby Brown Collection of Musical Instruments, 1889",,https://images.metmuseum.org/CRDImages/mi/web-large/midp89.4.1561 (2).jpg,https://images.metmuseum.org/CRDImages/mi/original/midp89.4.1561 (2).jpg,https://www.metmuseum.org/art/collection/search/502136,True,False,,False,Egyptian Art,nineteenth_century," matai (Podocarpus spicatus) wood, cord"
546367,Magical Figure,,unknown,,,ca. 1802–1550 B.C.,-1981,-1640,Clay (unfired),H. 6.3 cm (2 1/2 in.); W. 3.6 cm (1 7/16 in.),unknown,Late Middle Kingdom–Second Intermediate Period,Dynasty 13–SIP,Memphite Region,Egypt,Egyptian Art,unknown,"figure, magical, execration, tablet","Rogers Fund, 1933","figure, magical, execration, tablet | Medium: Clay (unfired) | Period: Late Middle Kingdom–Second Intermediate Period | From: Egypt | Rogers Fund, 1933",Faces,https://images.metmuseum.org/CRDImages/eg/web-large/33.1.84_EGDP019400.jpg,https://images.metmuseum.org/CRDImages/eg/original/33.1.84_EGDP019400.jpg,https://www.metmuseum.org/art/collection/search/546367,True,False,,False,Egyptian Art,ancient,Faces Clay (unfired)
385450,Hagar,Joseph Goupy,French,1700,1782,18th century,1710,1782,Etching,sheet: 11 9/16 x 7 1/16 in. (29.4 x 17.9 cm),unknown,unknown,unknown,,,Drawings and Prints,Prints,Print,"Gift of Harry G. Friedman, 1961","Print | Medium: Etching | Gift of Harry G. Friedman, 1961",,https://images.metmuseum.org/CRDImages/dp/web-large/61.663.90.jpg,https://images.metmuseum.org/CRDImages/dp/original/61.663.90.jpg,https://www.metmuseum.org/art/collection/search/385450,True,False,,False,Egyptian Art,baroque_rococo, Etching
650707,"Alice Dacre and Frankie Raymond, from the Actors and Actresses series (N145-8) issued by Duke Sons & Co. to promote Duke Cigarettes","W. Duke, Sons & Co.",American,1870,1920,ca. 1891,1890,1895,Albumen photograph,Sheet: 2 11/16 × 1 3/8 in. (6.8 × 3.5 cm),unknown,unknown,unknown,,,Drawings and Prints,Photographs,Photograph,"The Jefferson R. Burdick Collection, Gift of Jefferson R. Burdick","Photograph | Medium: Albumen photograph | The Jefferson R. Burdick Collection, Gift of Jefferson R. Burdick",Portraits Women Actresses,https://images.metmuseum.org/CRDImages/dp/web-large/DP840948.jpg,https://images.metmuseum.org/CRDImages/dp/original/DP840948.jpg,https://www.metmuseum.org/art/collection/search/650707,True,False,,False,Egyptian Art,nineteenth_century,Portraits Women Actresses Albumen photograph
55051,Shiba Shinmeisha Uchi (Shatetsu-ro),,unknown,,,ca. 1840,1830,1850,Woodblock print; ink and color on paper,H. 9 3/4 in. (24.8 cm); W. 14 1/2 in. (36.8 cm),Japan,Edo period (1615–1868),unknown,,,Asian Art,Prints,Print,"Rogers Fund, 1919","Print | Medium: Woodblock print; ink and color on paper | Culture: Japan | Period: Edo period (1615–1868) | Rogers Fund, 1919",Buildings Streets Men Women Walking,https://images.metmuseum.org/CRDImages/as/web-large/DP123299.jpg,https://images.metmuseum.org/CRDImages/as/original/DP123299.jpg,https://www.metmuseum.org/art/collection/search/55051,True,False,,False,Egyptian Art,nineteenth_century,Buildings Streets Men Women Walking Woodblock print; ink and color on paper
443659,Fragment of a Tunic,,unknown,,,5th–6th century,400,599,"Wool, linen; plain weave, tapestry weave","Max. H. 21 5/8 in. (55 cm)
Max. W. 18 5/16 in. (46.5 cm)",unknown,unknown,unknown,,Egypt,Islamic Art,Textiles,Textile fragment,"Gift of George F. Baker, 1890","Textile fragment | Medium: Wool, linen; plain weave, tapestry weave | Attributed to: Egypt | Gift of George F. Baker, 1890",,https://images.metmuseum.org/CRDImages/is/web-large/83247.jpg,https://images.metmuseum.org/CRDImages/is/original/83247.jpg,https://www.metmuseum.org/art/collection/search/443659,True,False,,False,Egyptian Art,late_antique," Wool, linen; plain weave, tapestry weave"
246504,Disk,,unknown,,,6th–5th century BCE,-600,-401,Amber,Diameter: 7/8 x 1/4 in. (2.3 x 0.7 cm),unknown,Archaic,unknown,,,Greek and Roman Art,Miscellaneous-Amber,Disk,"Purchase, 1896","Medium: Amber | Period: Archaic | Purchase, 1896",,https://images.metmuseum.org/CRDImages/gr/web-large/sf969510.jpg,https://images.metmuseum.org/CRDImages/gr/original/sf969510.jpg,https://www.metmuseum.org/art/collection/search/246504,True,False,,False,Egyptian Art,ancient, Amber
338191,Youth Kissing an Outstretched Hand,Marco Benefial,Italian,1684,1764,1684–1764,1684,1764,"Red chalk, highlighted with white, on beige paper",7 13/16 x 8 3/4in. (19.8 x 22.2cm),unknown,unknown,unknown,,,Drawings and Prints,Drawings,Drawing,"Bequest of Harry G. Sperling, 1971","Drawing | Medium: Red chalk, highlighted with white, on beige paper | Bequest of Harry G. Sperling, 1971",Human Figures Hands,https://images.metmuseum.org/CRDImages/dp/web-large/DP807861.jpg,https://images.metmuseum.org/CRDImages/dp/original/DP807861.jpg,https://www.metmuseum.org/art/collection/search/338191,True,False,,False,Egyptian Art,baroque_rococo,"Human Figures Hands Red chalk, highlighted with white, on beige paper"
314176,Ceramic Staff with Profile Figure,,unknown,,,6th–11th century,500,1100,Ceramic,Diam. 4 in. (10.2 cm),Manteño,unknown,unknown,,Ecuador,The Michael C. Rockefeller Wing,Ceramics-Implements,Stamp,"Gift of Margaret B. Zorach, 1980","Stamp | Medium: Ceramic | Culture: Manteño | Gift of Margaret B. Zorach, 1980",Animals,https://images.metmuseum.org/CRDImages/ao/web-large/1980.34.31_a.jpg,https://images.metmuseum.org/CRDImages/ao/original/1980.34.31_a.jpg,https://www.metmuseum.org/art/collection/search/314176,True,False,,False,Egyptian Art,medieval,Animals Ceramic
72307,Bowl with inscription and chrysanthemums and tortoiseshell decoration,,unknown,,,mid-15th century,1434,1466,Buncheong ware with stamped design,H. 3 1/8 in. (7.9 cm); Diam. 7 1/4 in. (18.4 cm); Diam. of foot 2 3/4 in. (7 cm),Korea,Joseon dynasty (1392–1910),unknown,,,Asian Art,Ceramics,Bowl,"Gift of Toshiya Fujiwara Riseido, 2003","Bowl | Medium: Buncheong ware with stamped design | Culture: Korea | Period: Joseon dynasty (1392–1910) | Gift of Toshiya Fujiwara Riseido, 2003",,https://images.metmuseum.org/CRDImages/as/web-large/DP253529.jpg,https://images.metmuseum.org/CRDImages/as/original/DP253529.jpg,https://www.metmuseum.org/art/collection/search/72307,True,True,,False,Egyptian Art,renaissance, Buncheong ware with stamped design
219064,Fragment,,unknown,,,19th century,1800,1899,Silk,,unknown,unknown,unknown,,,European Sculpture and Decorative Arts,Textiles-Woven,Fragment,"Bequest of Maria P. James, 1911","Medium: Silk | Bequest of Maria P. James, 1911",,https://images.metmuseum.org/CRDImages/es/web-large/DP2330.jpg,https://images.metmuseum.org/CRDImages/es/original/DP2330.jpg,https://www.metmuseum.org/art/collection/search/219064,True,False,,False,Egyptian Art,nineteenth_century, Silk
436708,Odalisque in Grisaille,Jean Auguste Dominique Ingres,French,1780,1867,ca. 1824–34,1824,1834,Oil on canvas,32 3/4 x 43 in. (83.2 x 109.2 cm),unknown,unknown,unknown,,,European Paintings,Paintings,Painting,"Catharine Lorillard Wolfe Collection, Wolfe Fund, 1938","Painting | Medium: Oil on canvas | Catharine Lorillard Wolfe Collection, Wolfe Fund, 1938",Female Nudes Orientalist,https://images.metmuseum.org/CRDImages/ep/web-large/DP-13728-001.jpg,https://images.metmuseum.org/CRDImages/ep/original/DP-13728-001.jpg,https://www.metmuseum.org/art/collection/search/436708,True,False,nudity,False,Egyptian Art,nineteenth_century,Female Nudes Orientalist Oil on canvas
659537,"Esemplario di Lauori..., page 8 (recto)",Giovanni Andrea Vavassore,Italian,1530,1573,"August 1, 1532",1532,1532,Woodcut,Overall: 8 7/16 x 6 5/16 in. (21.5 x 16 cm),unknown,unknown,unknown,,,Drawings and Prints,Books,Books Prints Ornament & Architecture,"Rogers Fund, 1918","Books Prints Ornament & Architecture | Medium: Woodcut | Rogers Fund, 1918",Animals Birds Men,https://images.metmuseum.org/CRDImages/dp/web-large/DP353541.jpg,https://images.metmuseum.org/CRDImages/dp/original/DP353541.jpg,https://www.metmuseum.org/art/collection/search/659537,True,False,,False,Egyptian Art,renaissance,Animals Birds Men Woodcut
217217,Piece,,unknown,,,1750–60,1750,1760,Silk and metal thread,23 1/2 x 18 3/4 inches (59.7 x 47.6 cm),unknown,unknown,unknown,,,European Sculpture and Decorative Arts,Textiles-Woven,Piece,"Rogers Fund, 1909","Medium: Silk and metal thread | Rogers Fund, 1909",,https://images.metmuseum.org/CRDImages/es/web-large/14287.jpg,https://images.metmuseum.org/CRDImages/es/original/14287.jpg,https://www.metmuseum.org/art/collection/search/217217,True,False,,False,Egyptian Art,baroque_rococo, Silk and metal thread
326931,Earrings,,unknown,,,1st millennium BCE (?),-1000,-1,Gold,1.34 x 0.75 x 1.26 in. (3.4 x 1.91 x 3.2 cm),Iran,Iron Age,unknown,Iran,,Ancient West Asian Art,unknown,Earrings,"Bequest of Lester Wolfe, 1983","Medium: Gold | Culture: Iran | Period: Iron Age | Bequest of Lester Wolfe, 1983",,https://images.metmuseum.org/CRDImages/an/web-large/DP-33044-001.jpg,https://images.metmuseum.org/CRDImages/an/original/DP-33044-001.jpg,https://www.metmuseum.org/art/collection/search/326931,True,False,,False,Egyptian Art,ancient, Gold
683496,Terracotta rim fragment of a kylix (drinking cup),,unknown,,,second quarter of the 5th century BCE,-500,-450,Terracotta,,"Greek, Attic",Classical,unknown,,,Greek and Roman Art,Vases,Kylix fragment,"Gift of Dietrich von Bothmer, Distinguished Research Curator, Greek and Roman Art, 2011","Kylix fragment | Medium: Terracotta | Culture: Greek, Attic | Period: Classical | Gift of Dietrich von Bothmer, Distinguished Research Curator, Greek and Roman Art, 2011",,https://images.metmuseum.org/CRDImages/gr/web-large/DVB01938_1_ff.jpg,https://images.metmuseum.org/CRDImages/gr/original/DVB01938_1_ff.jpg,https://www.metmuseum.org/art/collection/search/683496,True,False,,False,Egyptian Art,ancient, Terracotta
33926,Buckle,,unknown,,,15th–17th century,1401,1700,Steel,H. 7/8 in. (2.2 cm); L. 2 5/16 in. (5.9 cm); thickness 1/2 in. (1.3 cm); Wt. 0.4 oz. (10 g),European,unknown,unknown,,,Arms and Armor,Miscellaneous-Buckles & Ornament,Buckle,"Bashford Dean Memorial Collection, Funds from various donors, 1929","Medium: Steel | Culture: European | Bashford Dean Memorial Collection, Funds from various donors, 1929",,https://images.metmuseum.org/CRDImages/aa/web-large/LC-29_158_836-001.jpg,https://images.metmuseum.org/CRDImages/aa/original/LC-29_158_836-001.jpg,https://www.metmuseum.org/art/collection/search/33926,True,False,,False,Egyptian Art,renaissance, Steel
365384,Design for a Ceiling Decoration,Donato Giuseppe Frisoni,Italian,1683,1735,1709–20,1709,1720,"Pen and brown ink, brush and gray-brown wash, over graphite or leadpoint with ruled and compass construction",Sheet: 7 11/16 x 8 11/16 in. (19.6 x 22.1 cm),unknown,unknown,unknown,,,Drawings and Prints,Drawings,Drawing,"Purchase, Joseph Pulitzer Bequest, 1965","Drawing | Medium: Pen and brown ink, brush and gray-brown wash, over graphite or leadpoint with ruled and compass construction | Purchase, Joseph Pulitzer Bequest, 1965",,https://images.metmuseum.org/CRDImages/dp/web-large/DP809792.jpg,https://images.metmuseum.org/CRDImages/dp/original/DP809792.jpg,https://www.metmuseum.org/art/collection/search/365384,True,False,,False,Egyptian Art,baroque_rococo," Pen and brown ink, brush and gray-brown wash, over graphite or leadpoint with ruled and compass construction"
256999,Glass border molding fragment,,unknown,,,late 1st century BCE–early 1st century CE,-25,25,Glass,Other: 3/4 x 2 5/16 in. (1.9 x 5.9 cm),Roman,Early Imperial,unknown,,,Greek and Roman Art,Glass,"Fragment, border molding","Edward C. Moore Collection, Bequest of Edward C. Moore, 1891","Fragment, border molding | Medium: Glass | Culture: Roman | Period: Early Imperial | Edward C. Moore Collection, Bequest of Edward C. Moore, 1891",,https://images.metmuseum.org/CRDImages/gr/web-large/sf9111647.jpg,https://images.metmuseum.org/CRDImages/gr/original/sf9111647.jpg,https://www.metmuseum.org/art/collection/search/256999,True,False,,False,Egyptian Art,ancient, Glass
744905,"Enigmes Joyeuses pour les Bons Esprits, Plate 6",Jan van Haelbeeck,Flemish,1595,1635,ca. 1615,1610,1620,Copper engraving,Sheet: 4 1/2 × 5 13/16 in. (11.5 × 14.7 cm),unknown,unknown,unknown,,,Drawings and Prints,Prints,Prints,"Mary Oenslager Fund, 2016","Prints | Medium: Copper engraving | Mary Oenslager Fund, 2016",Interiors Men Women Playing Games,https://images.metmuseum.org/CRDImages/dp/web-large/DP862848.jpg,https://images.metmuseum.org/CRDImages/dp/original/DP862848.jpg,https://www.metmuseum.org/art/collection/search/744905,True,False,,False,Egyptian Art,baroque_rococo,Interiors Men Women Playing Games Copper engraving
